date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2012-12-31,26,18,0.0,10.2,6,6,78,08:41 PM,08:37 AM,06:42 AM,06:10 PM,19,21,22,21,10,55,85,1.7,1010,26,8,110,6
2013-01-01,28,18,0.0,11.6,6,6,68,09:30 PM,09:20 AM,06:42 AM,06:11 PM,17,22,22,22,8,43,79,0.0,1011,28,8,109,6
2013-01-02,29,15,0.0,11.6,6,6,60,10:19 PM,10:01 AM,06:43 AM,06:11 PM,16,22,22,22,7,6,73,0.0,1013,29,9,109,4
2013-01-03,30,14,0.0,11.6,6,6,53,11:09 PM,10:43 AM,06:43 AM,06:12 PM,15,22,22,22,7,4,69,0.0,1013,30,10,97,4
2013-01-04,29,15,0.0,11.6,6,6,46,No moonrise,11:26 AM,06:44 AM,06:12 PM,17,22,23,22,6,15,74,0.1,1012,29,10,99,3
2013-01-05,28,16,0.0,11.6,6,6,38,12:01 AM,12:10 PM,06:44 AM,06:13 PM,17,22,23,22,7,20,75,0.2,1011,28,10,112,4
2013-01-06,28,17,0.0,11.6,6,6,31,12:55 AM,12:59 PM,06:44 AM,06:14 PM,18,22,23,22,7,34,78,0.1,1011,28,8,111,4
2013-01-07,28,18,0.0,11.6,6,6,24,01:52 AM,01:51 PM,06:45 AM,06:14 PM,18,22,23,22,8,32,79,1.0,1011,28,9,111,5
2013-01-08,28,16,0.0,11.6,6,6,17,02:52 AM,02:47 PM,06:45 AM,06:15 PM,17,22,23,22,5,20,77,6.9,1012,28,9,139,3
2013-01-09,28,17,0.0,11.6,6,6,9,03:55 AM,03:48 PM,06:45 AM,06:15 PM,15,22,22,22,8,30,67,0.0,1013,28,9,92,5
2013-01-10,29,15,0.0,11.6,6,6,2,04:58 AM,04:51 PM,06:45 AM,06:16 PM,14,22,23,22,9,7,62,0.0,1013,29,10,94,5
2013-01-11,29,15,0.0,11.6,6,6,0,05:59 AM,05:55 PM,06:46 AM,06:16 PM,15,21,21,21,9,21,73,0.0,1013,29,9,98,6
2013-01-12,28,14,0.0,11.6,5,5,0,06:56 AM,06:57 PM,06:46 AM,06:17 PM,15,21,21,21,8,4,72,0.0,1014,28,10,113,6
2013-01-13,28,13,0.0,11.6,5,5,5,07:50 AM,07:56 PM,06:46 AM,06:17 PM,14,21,21,21,10,3,66,0.0,1013,28,10,78,6
2013-01-14,28,13,0.0,11.6,5,5,12,08:39 AM,08:52 PM,06:46 AM,06:18 PM,13,22,22,22,9,1,63,0.0,1013,28,10,91,6
2013-01-15,27,13,0.0,11.6,5,5,20,09:26 AM,09:45 PM,06:47 AM,06:18 PM,13,21,20,21,11,15,66,0.0,1013,27,9,97,7
2013-01-16,28,13,0.0,11.6,5,5,27,10:09 AM,10:36 PM,06:47 AM,06:19 PM,12,21,20,21,11,3,65,0.0,1014,28,9,104,7
2013-01-17,28,14,0.0,11.6,5,5,34,10:52 AM,11:26 PM,06:47 AM,06:19 PM,14,21,21,21,10,17,69,0.0,1014,28,8,107,7
2013-01-18,29,14,0.0,11.6,6,6,41,11:34 AM,No moonset,06:47 AM,06:20 PM,15,21,21,21,9,26,73,0.0,1014,29,8,96,5
2013-01-19,29,15,0.0,11.6,6,6,49,12:16 PM,12:14 AM,06:47 AM,06:20 PM,15,21,22,21,8,24,70,0.0,1014,29,8,91,5
2013-01-20,29,14,0.0,11.6,6,6,56,12:59 PM,01:03 AM,06:47 AM,06:21 PM,14,21,21,21,9,8,67,0.0,1014,29,10,106,6
2013-01-21,29,15,0.0,11.6,6,6,63,01:44 PM,01:52 AM,06:47 AM,06:21 PM,15,22,22,22,9,11,67,0.0,1014,29,9,93,5
2013-01-22,28,15,0.0,11.6,6,6,70,02:30 PM,02:40 AM,06:48 AM,06:22 PM,12,21,21,21,11,11,60,0.0,1015,28,9,84,8
2013-01-23,29,15,0.0,11.6,6,6,78,03:18 PM,03:29 AM,06:48 AM,06:22 PM,12,21,21,21,10,9,61,0.0,1015,29,9,97,6
2013-01-24,29,14,0.0,11.6,6,6,85,04:07 PM,04:17 AM,06:48 AM,06:23 PM,12,22,22,22,10,6,60,0.0,1014,29,9,106,6
2013-01-25,29,14,0.0,11.6,6,6,92,04:57 PM,05:05 AM,06:48 AM,06:23 PM,12,21,21,21,10,6,60,0.0,1014,29,9,91,6
2013-01-26,29,14,0.0,11.6,5,5,100,05:47 PM,05:51 AM,06:48 AM,06:24 PM,11,21,21,21,11,7,59,0.0,1015,29,9,97,7
2013-01-27,29,14,0.0,11.6,5,5,100,06:37 PM,06:35 AM,06:48 AM,06:24 PM,12,21,21,21,11,5,59,0.0,1015,29,10,106,7
2013-01-28,30,14,0.0,11.6,6,6,86,07:27 PM,07:19 AM,06:48 AM,06:24 PM,14,21,21,21,8,25,68,0.0,1014,30,9,122,5
2013-01-29,29,15,0.0,11.6,6,6,79,08:17 PM,08:01 AM,06:48 AM,06:25 PM,14,21,21,21,8,18,67,0.0,1013,29,9,115,5
2013-01-30,29,15,0.0,11.6,6,6,71,09:07 PM,08:43 AM,06:47 AM,06:25 PM,14,21,21,21,11,16,67,0.2,1014,29,9,108,7
2013-01-31,28,16,0.0,11.6,6,6,68,09:58 PM,09:26 AM,06:47 AM,06:26 PM,13,21,21,21,12,16,64,0.0,1014,28,8,102,8
2013-02-01,28,14,0.0,11.6,5,5,51,10:51 PM,10:10 AM,06:47 AM,06:26 PM,11,21,21,21,12,10,58,0.0,1014,28,9,89,8
2013-02-02,29,13,0.0,11.6,5,5,44,11:46 PM,10:56 AM,06:47 AM,06:26 PM,11,22,21,22,10,2,55,0.0,1013,29,10,89,7
2013-02-03,30,13,0.0,11.6,6,6,36,No moonrise,11:46 AM,06:47 AM,06:27 PM,11,22,22,22,8,4,55,0.0,1013,30,10,97,5
2013-02-04,31,14,0.0,11.6,6,6,29,12:43 AM,12:39 PM,06:47 AM,06:27 PM,13,22,23,22,7,9,60,0.0,1014,31,10,128,4
2013-02-05,30,15,0.0,11.6,6,6,21,01:43 AM,01:36 PM,06:47 AM,06:27 PM,16,23,23,23,9,23,70,0.0,1014,30,9,119,6
2013-02-06,28,19,0.0,10.2,6,6,14,02:43 AM,02:35 PM,06:47 AM,06:28 PM,19,23,23,23,7,55,80,8.5,1014,28,8,128,5
2013-02-07,28,17,0.0,11.6,6,6,6,03:43 AM,03:37 PM,06:46 AM,06:28 PM,18,22,23,22,7,34,77,3.7,1012,28,7,142,4
2013-02-08,29,16,0.0,11.6,6,6,0,04:41 AM,04:38 PM,06:46 AM,06:28 PM,17,22,23,22,4,19,75,4.4,1012,29,9,128,2
2013-02-09,28,17,0.0,11.6,6,6,0,05:36 AM,05:38 PM,06:46 AM,06:29 PM,16,22,23,22,10,13,69,1.6,1011,28,10,115,6
2013-02-10,30,15,0.0,11.6,6,6,0,06:26 AM,06:35 PM,06:46 AM,06:29 PM,12,22,22,22,12,6,59,0.0,1011,30,10,95,7
2013-02-11,28,16,0.0,11.6,6,6,1,07:15 AM,07:31 PM,06:45 AM,06:29 PM,14,22,22,22,13,23,68,0.0,1011,28,9,93,9
2013-02-12,29,17,0.0,11.6,6,6,9,08:00 AM,08:23 PM,06:45 AM,06:30 PM,14,22,22,22,13,24,65,0.0,1011,29,9,93,9
2013-02-13,26,17,0.0,11.6,6,6,16,08:44 AM,09:15 PM,06:45 AM,06:30 PM,15,21,21,21,12,30,69,1.4,1011,26,10,95,7
2013-02-14,24,17,0.0,11.6,6,6,24,09:27 AM,10:05 PM,06:44 AM,06:30 PM,17,21,21,21,9,42,82,9.9,1012,24,10,111,6
2013-02-15,23,17,0.0,8.8,5,5,31,10:10 AM,10:55 PM,06:44 AM,06:30 PM,18,21,21,21,7,57,88,9.3,1012,23,9,139,4
2013-02-16,26,18,0.0,11.6,6,6,39,10:54 AM,11:44 PM,06:44 AM,06:31 PM,18,22,22,22,8,37,84,5.5,1010,26,8,219,5
2013-02-17,28,16,0.0,11.6,6,6,46,11:39 AM,No moonset,06:43 AM,06:31 PM,19,22,23,22,8,36,81,8.1,1010,28,6,269,5
2013-02-18,29,17,0.0,11.6,5,5,54,12:24 PM,12:33 AM,06:43 AM,06:31 PM,19,24,24,23,4,45,80,6.0,1010,29,7,179,2
2013-02-19,27,18,0.0,11.6,6,6,62,01:12 PM,01:22 AM,06:43 AM,06:31 PM,19,24,24,23,8,32,81,4.7,1011,27,9,108,5
2013-02-20,29,19,0.0,11.6,6,6,69,02:00 PM,02:10 AM,06:42 AM,06:31 PM,18,23,23,23,9,32,76,0.3,1012,29,8,104,6
2013-02-21,30,17,0.0,11.6,6,6,77,02:49 PM,02:58 AM,06:42 AM,06:32 PM,15,23,23,23,9,21,66,0.0,1013,30,9,97,6
2013-02-22,29,16,0.0,11.6,6,6,84,03:39 PM,03:44 AM,06:41 AM,06:32 PM,13,22,22,22,11,6,61,0.0,1014,29,10,90,8
2013-02-23,30,15,0.0,11.6,6,6,92,04:29 PM,04:29 AM,06:41 AM,06:32 PM,14,23,24,23,9,2,60,0.0,1014,30,10,98,6
2013-02-24,30,15,0.0,11.6,6,6,99,05:20 PM,05:14 AM,06:41 AM,06:32 PM,13,24,23,24,9,0,57,0.0,1014,30,10,103,6
2013-02-25,29,14,0.0,11.6,6,6,100,06:10 PM,05:57 AM,06:40 AM,06:32 PM,10,23,23,23,9,0,46,0.0,1014,29,10,102,6
2013-02-26,30,14,0.0,11.6,6,6,86,07:01 PM,06:40 AM,06:40 AM,06:32 PM,7,23,22,23,10,0,40,0.0,1014,30,10,103,7
2013-02-27,31,14,0.0,11.6,6,6,78,07:53 PM,07:24 AM,06:39 AM,06:32 PM,9,24,23,24,7,0,42,0.0,1014,31,10,105,5
2013-02-28,31,15,0.0,11.6,6,6,71,08:47 PM,08:08 AM,06:39 AM,06:33 PM,11,24,24,24,9,4,47,0.0,1012,31,10,102,6
2013-03-01,31,16,0.0,11.6,6,6,68,09:42 PM,08:55 AM,06:38 AM,06:33 PM,10,23,23,24,10,3,44,0.0,1012,31,10,86,7
2013-03-02,31,15,0.0,11.6,6,6,61,10:39 PM,09:44 AM,06:38 AM,06:33 PM,7,24,24,24,12,0,38,0.0,1013,31,10,90,8
2013-03-03,32,16,0.0,11.6,6,6,53,11:38 PM,10:36 AM,06:37 AM,06:33 PM,10,24,24,24,11,1,44,0.0,1013,32,10,83,7
2013-03-04,32,16,0.0,11.6,6,6,46,No moonrise,11:32 AM,06:37 AM,06:33 PM,8,24,24,25,10,2,40,0.0,1012,32,10,84,7
2013-03-05,29,18,0.0,11.6,6,6,39,12:37 AM,12:29 PM,06:36 AM,06:33 PM,17,23,23,23,12,32,72,2.5,1012,29,10,100,8
2013-03-06,27,19,0.0,10.2,5,5,32,01:36 AM,01:29 PM,06:35 AM,06:33 PM,19,23,23,22,12,54,83,9.1,1013,27,9,109,8
2013-03-07,28,19,0.0,11.6,6,6,24,02:32 AM,02:28 PM,06:35 AM,06:33 PM,19,24,24,23,11,50,82,6.0,1013,28,8,111,8
2013-03-08,24,20,0.0,11.6,6,6,17,03:26 AM,03:26 PM,06:34 AM,06:33 PM,19,22,23,22,7,52,86,1.0,1014,24,8,113,5
2013-03-09,29,19,0.0,11.6,6,6,10,04:17 AM,04:23 PM,06:34 AM,06:33 PM,19,24,24,23,7,44,80,3.9,1013,29,9,133,4
2013-03-10,30,19,0.0,11.6,6,6,3,05:06 AM,05:18 PM,06:33 AM,06:33 PM,19,25,25,24,8,31,74,1.9,1011,30,8,138,5
2013-03-11,29,18,0.0,11.6,6,6,0,05:52 AM,06:11 PM,06:33 AM,06:34 PM,19,25,25,24,6,27,77,3.9,1012,29,9,160,4
2013-03-12,29,18,0.0,11.6,6,6,0,06:36 AM,07:03 PM,06:32 AM,06:34 PM,18,25,25,24,6,26,72,3.8,1012,29,10,138,3
2013-03-13,32,18,0.0,11.6,6,6,5,07:20 AM,07:54 PM,06:31 AM,06:34 PM,16,25,25,25,6,13,62,0.1,1012,32,10,125,4
2013-03-14,31,17,0.0,11.6,6,6,12,08:03 AM,08:44 PM,06:31 AM,06:34 PM,15,25,25,24,8,11,59,0.1,1012,31,10,119,5
2013-03-15,32,17,0.0,11.6,6,6,19,08:47 AM,09:35 PM,06:30 AM,06:34 PM,15,25,25,25,9,9,58,0.0,1013,32,10,115,6
2013-03-16,31,19,0.0,11.6,6,6,26,09:32 AM,10:24 PM,06:30 AM,06:34 PM,18,25,25,24,8,28,71,1.1,1013,31,9,121,6
2013-03-17,31,18,0.0,11.6,6,6,34,10:17 AM,11:14 PM,06:29 AM,06:34 PM,18,25,25,24,7,23,70,1.5,1013,31,9,136,5
2013-03-18,31,19,0.0,11.6,6,6,41,11:04 AM,No moonset,06:28 AM,06:34 PM,18,25,25,24,6,27,72,4.0,1011,31,10,155,4
2013-03-19,33,18,0.0,11.6,6,6,48,11:52 AM,12:02 AM,06:28 AM,06:34 PM,16,26,26,25,7,10,61,0.2,1011,33,10,133,5
2013-03-20,33,18,0.0,11.6,6,6,55,12:41 PM,12:50 AM,06:27 AM,06:34 PM,16,26,26,25,7,10,59,0.1,1011,33,10,125,5
2013-03-21,32,18,0.0,11.6,6,6,63,01:30 PM,01:37 AM,06:27 AM,06:34 PM,15,26,26,25,7,11,56,0.0,1011,32,10,144,4
2013-03-22,33,17,0.0,11.6,6,6,70,02:19 PM,02:22 AM,06:26 AM,06:34 PM,15,26,26,26,5,8,57,0.0,1009,33,10,132,3
2013-03-23,32,18,0.0,11.6,6,6,77,03:09 PM,03:06 AM,06:25 AM,06:34 PM,15,25,25,25,7,11,57,0.0,1010,32,10,166,4
2013-03-24,33,18,0.0,11.6,6,6,85,03:59 PM,03:50 AM,06:25 AM,06:34 PM,14,26,26,26,9,5,53,0.0,1011,33,10,116,6
2013-03-25,32,17,0.0,11.6,6,6,92,04:50 PM,04:33 AM,06:24 AM,06:34 PM,17,26,26,25,5,26,65,1.3,1011,32,10,177,3
2013-03-26,31,18,0.0,11.6,6,6,99,05:43 PM,05:17 AM,06:24 AM,06:34 PM,19,26,26,25,7,29,73,7.5,1010,31,10,196,4
2013-03-27,32,18,0.0,11.6,6,6,100,06:36 PM,06:01 AM,06:23 AM,06:34 PM,19,27,27,25,7,21,73,5.8,1009,32,10,195,4
2013-03-28,31,19,0.0,11.6,6,6,86,07:33 PM,06:48 AM,06:22 AM,06:34 PM,19,27,27,25,7,15,71,1.1,1010,31,10,199,5
2013-03-29,33,21,0.0,11.6,7,7,79,08:30 PM,07:38 AM,06:22 AM,06:34 PM,19,28,28,26,6,29,70,1.1,1010,33,10,237,4
2013-03-30,33,19,0.0,11.6,7,7,72,09:31 PM,08:30 AM,06:21 AM,06:34 PM,19,28,28,26,7,27,68,1.2,1009,33,10,200,5
2013-03-31,31,20,0.0,11.6,7,7,68,10:31 PM,09:26 AM,06:20 AM,06:34 PM,20,28,28,26,6,32,71,6.7,1009,31,10,207,4
2013-04-01,32,20,0.0,11.6,7,7,52,11:31 PM,10:24 AM,06:20 AM,06:34 PM,20,28,28,26,6,24,71,4.5,1010,32,9,223,4
2013-04-02,31,20,0.0,11.6,6,6,44,No moonrise,11:24 AM,06:19 AM,06:34 PM,21,28,28,26,5,24,75,6.0,1011,31,9,220,3
2013-04-03,31,21,0.0,11.6,6,6,37,12:28 AM,12:23 PM,06:19 AM,06:34 PM,20,28,28,25,7,18,73,3.6,1010,31,10,149,4
2013-04-04,34,19,0.0,11.6,7,7,29,01:23 AM,01:21 PM,06:18 AM,06:34 PM,19,28,28,26,6,24,70,1.0,1009,34,10,262,4
2013-04-05,33,20,0.0,11.6,7,7,22,02:13 AM,02:17 PM,06:17 AM,06:34 PM,20,28,28,26,7,27,71,2.4,1008,33,10,234,5
2013-04-06,29,20,0.0,11.6,6,6,14,03:02 AM,03:11 PM,06:17 AM,06:34 PM,20,26,26,24,8,32,80,5.9,1009,29,10,277,5
2013-04-07,33,18,0.0,11.6,7,7,7,03:47 AM,04:04 PM,06:16 AM,06:34 PM,19,28,28,26,6,16,70,4.6,1008,33,9,256,4
2013-04-08,32,20,0.0,11.6,6,6,0,04:31 AM,04:55 PM,06:16 AM,06:34 PM,19,28,28,26,6,23,69,4.1,1008,32,10,144,4
2013-04-09,32,20,0.0,11.6,7,7,0,05:14 AM,05:46 PM,06:15 AM,06:34 PM,19,28,28,26,7,20,69,1.3,1009,32,10,194,5
2013-04-10,33,20,0.0,11.6,7,7,0,05:57 AM,06:36 PM,06:15 AM,06:34 PM,19,28,28,26,6,18,70,0.7,1010,33,9,201,5
2013-04-11,34,20,0.0,11.6,7,7,1,06:40 AM,07:26 PM,06:14 AM,06:34 PM,18,28,28,27,6,15,66,0.1,1009,34,9,179,4
2013-04-12,34,19,0.0,11.6,7,7,8,07:25 AM,08:16 PM,06:13 AM,06:34 PM,17,28,28,27,7,11,62,0.0,1009,34,9,148,5
2013-04-13,34,20,0.0,11.6,7,7,16,08:11 AM,09:06 PM,06:13 AM,06:34 PM,18,28,28,27,7,10,63,0.0,1011,34,10,161,5
2013-04-14,35,19,0.0,11.6,7,7,23,08:57 AM,09:55 PM,06:12 AM,06:34 PM,19,29,29,27,5,14,65,0.0,1011,35,10,161,4
2013-04-15,31,20,0.0,11.6,7,7,31,09:45 AM,10:43 PM,06:12 AM,06:35 PM,20,27,27,26,9,23,73,2.6,1010,31,10,239,6
2013-04-16,33,20,0.0,11.6,7,7,38,10:33 AM,11:30 PM,06:11 AM,06:35 PM,19,28,28,26,8,25,69,0.8,1009,33,10,266,6
2013-04-17,34,19,0.0,11.6,7,7,46,11:23 AM,No moonset,06:11 AM,06:35 PM,18,27,27,26,9,20,64,0.0,1007,34,10,250,6
2013-04-18,32,21,0.0,11.6,6,6,54,12:11 PM,12:15 AM,06:10 AM,06:35 PM,18,27,27,25,9,28,66,1.6,1008,32,10,246,6
2013-04-19,32,18,0.0,11.6,6,6,61,01:00 PM,12:59 AM,06:10 AM,06:35 PM,17,26,26,25,8,22,64,2.9,1008,32,10,252,5
2013-04-20,32,19,0.0,11.6,6,6,69,01:49 PM,01:43 AM,06:09 AM,06:35 PM,17,26,26,25,9,18,63,1.8,1008,32,10,237,6
2013-04-21,33,18,0.0,11.6,6,6,76,02:38 PM,02:25 AM,06:09 AM,06:35 PM,16,26,26,26,6,17,60,0.0,1008,33,10,206,4
2013-04-22,31,18,0.0,11.6,6,6,84,03:29 PM,03:07 AM,06:08 AM,06:35 PM,18,26,26,25,7,25,68,1.6,1009,31,10,208,5
2013-04-23,30,19,0.0,11.6,6,6,91,04:22 PM,03:51 AM,06:08 AM,06:35 PM,20,27,27,25,5,24,75,5.2,1011,30,10,224,3
2013-04-24,29,21,0.0,11.6,5,5,99,05:17 PM,04:37 AM,06:07 AM,06:35 PM,20,27,27,25,5,25,77,18.2,1011,29,9,174,3
2013-04-25,29,20,0.0,11.6,5,5,100,06:15 PM,05:26 AM,06:07 AM,06:35 PM,20,27,27,25,6,22,78,20.5,1011,29,8,180,4
2013-04-26,30,20,0.0,11.6,6,6,86,07:16 PM,06:17 AM,06:06 AM,06:36 PM,20,27,27,25,7,20,75,9.3,1011,30,9,146,5
2013-04-27,29,19,0.0,11.6,6,6,79,08:17 PM,07:14 AM,06:06 AM,06:36 PM,20,27,27,25,6,26,79,6.4,1011,29,10,182,4
2013-04-28,31,21,0.0,11.6,6,6,71,09:20 PM,08:13 AM,06:05 AM,06:36 PM,21,28,28,26,7,29,78,11.2,1009,31,9,233,4
2013-04-29,31,21,0.0,11.6,7,7,63,10:20 PM,09:14 AM,06:05 AM,06:36 PM,20,28,28,26,5,31,72,6.2,1009,31,10,181,3
2013-04-30,33,19,0.0,11.6,7,7,56,11:18 PM,10:15 AM,06:05 AM,06:36 PM,18,28,28,26,7,9,65,0.3,1008,33,10,156,5
2013-05-01,34,20,0.0,11.6,7,7,54,No moonrise,11:16 AM,06:04 AM,06:36 PM,19,29,29,27,6,8,67,0.3,1008,34,10,152,4
2013-05-02,32,19,0.0,11.6,7,7,47,12:11 AM,12:13 PM,06:04 AM,06:36 PM,20,28,28,26,7,15,73,3.0,1007,32,10,230,5
2013-05-03,34,20,0.0,11.6,7,7,39,01:00 AM,01:08 PM,06:04 AM,06:37 PM,20,29,29,26,8,21,72,5.3,1006,34,10,259,5
2013-05-04,31,21,0.0,11.6,6,6,32,01:46 AM,02:00 PM,06:03 AM,06:37 PM,22,29,29,26,6,31,80,9.8,1006,31,9,277,4
2013-05-05,31,22,0.0,11.6,7,7,25,02:30 AM,02:51 PM,06:03 AM,06:37 PM,22,29,29,26,5,21,78,14.5,1008,31,9,190,3
2013-05-06,32,21,0.0,11.6,7,7,17,03:13 AM,03:42 PM,06:03 AM,06:37 PM,20,28,28,26,6,22,74,5.7,1008,32,9,196,4
2013-05-07,31,21,0.0,11.6,7,7,10,03:55 AM,04:31 PM,06:02 AM,06:37 PM,21,29,29,26,7,18,76,0.7,1008,31,10,244,4
2013-05-08,33,21,0.0,11.6,7,7,3,04:37 AM,05:21 PM,06:02 AM,06:37 PM,21,29,29,26,9,23,75,4.5,1009,33,10,246,6
2013-05-09,33,20,0.0,11.6,7,7,0,05:21 AM,06:10 PM,06:02 AM,06:38 PM,21,28,28,26,10,23,76,0.6,1009,33,10,247,6
2013-05-10,32,21,0.0,11.6,7,7,0,06:06 AM,07:00 PM,06:01 AM,06:38 PM,21,29,29,26,10,24,77,5.6,1009,32,10,262,7
2013-05-11,31,21,0.0,11.6,7,7,4,06:52 AM,07:49 PM,06:01 AM,06:38 PM,21,29,29,26,11,20,77,8.8,1007,31,9,262,7
2013-05-12,23,20,0.0,11.6,6,6,11,07:40 AM,08:38 PM,06:01 AM,06:38 PM,20,22,24,22,10,42,87,12.3,1008,23,9,289,7
2013-05-13,24,20,0.0,8.9,5,5,19,08:28 AM,09:25 PM,06:01 AM,06:38 PM,20,24,24,23,11,59,85,4.4,1007,24,9,263,7
2013-05-14,28,21,0.0,12.4,6,6,26,09:17 AM,10:11 PM,06:00 AM,06:39 PM,20,25,25,24,13,34,80,1.4,1007,28,8,261,9
2013-05-15,30,20,0.0,12.4,6,6,33,10:05 AM,10:55 PM,06:00 AM,06:39 PM,19,25,25,24,14,34,77,2.3,1007,30,10,255,9
2013-05-16,31,19,0.0,12.4,6,6,40,10:53 AM,11:38 PM,06:00 AM,06:39 PM,19,26,26,24,11,25,74,1.5,1007,31,9,254,7
2013-05-17,33,19,0.0,12.4,6,6,48,11:42 AM,No moonset,06:00 AM,06:39 PM,20,27,27,25,9,34,74,3.8,1008,33,10,261,5
2013-05-18,32,21,0.0,12.4,7,7,55,12:29 PM,12:19 AM,06:00 AM,06:40 PM,21,29,29,26,9,27,77,5.0,1008,32,10,239,6
2013-05-19,32,21,0.0,12.8,6,6,62,01:19 PM,01:01 AM,05:59 AM,06:40 PM,21,29,29,26,8,43,77,9.6,1007,32,9,243,5
2013-05-20,32,21,0.0,12.8,7,7,70,02:09 PM,01:43 AM,05:59 AM,06:40 PM,21,29,29,26,11,29,78,12.7,1008,32,9,247,7
2013-05-21,32,21,0.0,12.8,7,7,77,03:01 PM,02:26 AM,05:59 AM,06:40 PM,20,28,28,26,10,31,76,2.8,1009,32,10,260,7
2013-05-22,30,21,0.0,12.8,6,6,84,03:57 PM,03:13 AM,05:59 AM,06:41 PM,21,26,26,25,12,31,81,4.5,1009,30,10,258,9
2013-05-23,31,21,0.0,12.8,6,6,91,04:56 PM,04:02 AM,05:59 AM,06:41 PM,20,27,27,25,12,28,79,4.5,1009,31,10,251,9
2013-05-24,30,19,0.0,12.8,6,6,99,05:58 PM,04:56 AM,05:59 AM,06:41 PM,20,26,26,24,15,23,77,4.7,1009,30,10,253,10
2013-05-25,28,21,0.0,12.8,6,6,100,07:01 PM,05:55 AM,05:59 AM,06:41 PM,20,26,26,24,14,39,82,9.8,1010,28,9,257,10
2013-05-26,27,20,0.0,12.8,6,6,87,08:05 PM,06:57 AM,05:59 AM,06:42 PM,20,25,25,24,11,37,81,2.8,1010,27,10,273,8
2013-05-27,29,21,0.0,12.8,5,5,80,09:06 PM,08:00 AM,05:59 AM,06:42 PM,20,26,26,24,11,39,82,3.7,1010,29,10,263,8
2013-05-28,27,20,0.0,12.8,6,6,72,10:03 PM,09:03 AM,05:59 AM,06:42 PM,20,25,25,23,11,54,84,9.2,1010,27,10,267,8
2013-05-29,29,20,0.0,12.8,6,6,65,10:55 PM,10:04 AM,05:59 AM,06:43 PM,20,25,25,23,10,55,83,7.9,1009,29,9,272,7
2013-05-30,28,20,0.0,12.8,6,6,58,11:44 PM,11:02 AM,05:59 AM,06:43 PM,20,25,25,23,10,56,84,7.0,1008,28,9,252,7
2013-05-31,27,20,0.0,10.6,6,6,54,No moonrise,11:56 AM,05:59 AM,06:43 PM,20,24,24,23,11,58,86,21.2,1008,27,8,248,8
2013-06-01,22,20,0.0,9.3,6,6,37,12:29 AM,12:48 PM,05:59 AM,06:43 PM,19,21,22,21,11,74,92,8.5,1008,22,7,248,8
2013-06-02,22,18,0.0,10.6,4,4,30,01:13 AM,01:39 PM,05:59 AM,06:44 PM,18,20,20,20,13,66,92,4.5,1008,22,7,259,9
2013-06-03,23,18,0.0,11.9,5,5,22,01:55 AM,02:28 PM,05:59 AM,06:44 PM,18,20,21,20,14,63,88,3.7,1008,23,8,261,9
2013-06-04,26,18,0.0,11.9,6,6,15,02:37 AM,03:18 PM,05:59 AM,06:44 PM,18,22,23,22,12,56,81,1.0,1008,26,9,260,8
2013-06-05,28,19,0.0,12.9,6,6,7,03:20 AM,04:07 PM,05:59 AM,06:45 PM,19,25,25,23,11,42,82,2.7,1008,28,10,265,7
2013-06-06,27,20,0.0,11.9,6,6,0,04:04 AM,04:56 PM,05:59 AM,06:45 PM,20,24,24,23,12,62,85,7.0,1007,27,8,254,8
2013-06-07,26,19,0.0,12.9,6,6,0,04:49 AM,05:45 PM,05:59 AM,06:45 PM,19,22,22,22,14,54,85,4.3,1008,26,9,250,10
2013-06-08,25,18,0.0,12.9,6,6,0,05:37 AM,06:34 PM,05:59 AM,06:45 PM,18,21,22,21,15,51,82,1.1,1008,25,10,251,11
2013-06-09,26,19,0.0,12.9,6,6,0,06:24 AM,07:22 PM,05:59 AM,06:46 PM,18,22,23,22,16,34,78,0.2,1009,26,10,259,12
2013-06-10,28,18,0.0,12.9,6,6,8,07:13 AM,08:08 PM,05:59 AM,06:46 PM,18,23,23,22,15,34,77,0.4,1008,28,10,260,12
2013-06-11,24,19,0.0,10.6,5,5,15,08:01 AM,08:53 PM,05:59 AM,06:46 PM,19,21,22,21,15,66,86,3.9,1008,24,10,260,11
2013-06-12,23,18,0.0,9.1,6,6,23,08:49 AM,09:36 PM,06:00 AM,06:47 PM,17,20,21,20,16,72,84,0.8,1007,23,7,257,12
2013-06-13,26,19,0.0,12.5,6,6,30,09:38 AM,10:18 PM,06:00 AM,06:47 PM,18,22,22,22,19,57,79,0.4,1005,26,10,258,14
2013-06-14,26,19,0.0,12.5,6,6,38,10:25 AM,10:59 PM,06:00 AM,06:47 PM,18,22,23,22,19,38,81,0.8,1005,26,10,261,15
2013-06-15,26,19,0.0,11.8,5,5,46,11:13 AM,11:40 PM,06:00 AM,06:47 PM,18,22,23,22,18,54,82,1.2,1006,26,10,256,14
2013-06-16,25,20,0.0,11.8,5,5,53,12:01 PM,No moonset,06:00 AM,06:48 PM,19,22,23,22,17,59,83,1.4,1007,25,10,252,13
2013-06-17,22,19,0.0,7.8,5,5,61,12:51 PM,12:21 AM,06:00 AM,06:48 PM,19,20,21,20,14,71,89,3.7,1008,22,10,252,10
