date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2012-10-31,34,22,0.0,11.6,7,7,100,07:08 PM,07:46 AM,06:40 AM,06:03 PM,12,28,28,28,21,0,39,0.0,1010,34,10,61,11
2012-11-01,34,23,0.0,11.6,7,7,77,07:54 PM,08:36 AM,06:41 AM,06:03 PM,13,28,28,28,21,4,40,0.0,1009,34,10,55,12
2012-11-02,34,24,0.0,11.6,7,7,70,08:41 PM,09:25 AM,06:41 AM,06:02 PM,15,29,29,29,20,6,43,0.0,1008,34,10,118,12
2012-11-03,34,24,0.0,11.6,7,7,62,09:31 PM,10:13 AM,06:42 AM,06:02 PM,16,30,30,29,19,4,47,0.0,1009,34,10,197,11
2012-11-04,33,22,0.0,11.6,7,7,55,10:21 PM,10:58 AM,06:42 AM,06:01 PM,17,30,30,29,14,0,50,0.0,1009,33,10,155,8
2012-11-05,34,22,0.0,11.6,7,7,47,11:13 PM,11:42 AM,06:43 AM,06:01 PM,14,29,29,28,17,2,43,0.0,1010,34,10,161,10
2012-11-06,34,22,0.0,11.6,7,7,39,No moonrise,12:23 PM,06:43 AM,06:00 PM,12,28,28,28,19,1,38,0.0,1011,34,10,125,11
2012-11-07,34,22,0.0,11.6,7,7,32,12:06 AM,01:04 PM,06:44 AM,06:00 PM,12,28,28,28,19,0,39,0.0,1011,34,10,115,11
2012-11-08,34,22,0.0,11.6,7,7,24,12:59 AM,01:44 PM,06:44 AM,06:00 PM,13,28,28,28,17,1,41,0.0,1011,34,10,155,10
2012-11-09,34,22,0.0,8.7,7,7,17,01:53 AM,02:23 PM,06:45 AM,05:59 PM,14,29,29,28,14,1,44,0.0,1011,34,10,153,8
2012-11-10,34,22,0.0,8.7,7,7,9,02:50 AM,03:05 PM,06:45 AM,05:59 PM,15,29,29,28,16,4,44,0.0,1012,34,10,153,9
2012-11-11,34,23,0.0,8.7,7,7,2,03:49 AM,03:49 PM,06:46 AM,05:58 PM,15,29,29,29,16,3,43,0.0,1012,34,10,187,9
2012-11-12,35,23,0.0,8.7,7,7,0,04:50 AM,04:36 PM,06:47 AM,05:58 PM,15,30,30,29,17,7,43,0.0,1012,35,10,186,9
2012-11-13,33,25,0.0,8.7,7,7,0,05:55 AM,05:29 PM,06:47 AM,05:58 PM,16,29,29,28,12,11,49,0.0,1013,33,10,193,8
2012-11-14,34,23,0.0,8.7,7,7,0,07:01 AM,06:27 PM,06:48 AM,05:58 PM,17,30,30,28,9,11,52,0.0,1012,34,10,161,6
2012-11-15,34,23,0.0,8.7,7,7,6,08:07 AM,07:29 PM,06:48 AM,05:57 PM,14,29,29,28,15,5,43,0.0,1012,34,10,139,9
2012-11-16,32,22,0.0,8.7,7,7,13,09:11 AM,08:32 PM,06:49 AM,05:57 PM,10,27,27,27,20,0,35,0.0,1014,32,10,96,11
2012-11-17,32,21,0.0,8.7,7,7,21,10:10 AM,09:37 PM,06:50 AM,05:57 PM,9,27,27,26,20,0,33,0.0,1013,32,10,135,11
2012-11-18,32,20,0.0,8.7,7,7,28,11:03 AM,10:38 PM,06:50 AM,05:57 PM,8,26,26,26,19,0,33,0.0,1012,32,10,127,11
2012-11-19,32,20,0.0,8.7,7,7,36,11:50 AM,11:37 PM,06:51 AM,05:57 PM,7,26,26,26,20,0,32,0.0,1012,32,10,55,11
2012-11-20,33,20,0.0,8.7,7,7,43,12:33 PM,No moonset,06:51 AM,05:56 PM,9,26,26,26,20,1,34,0.0,1013,33,10,100,11
2012-11-21,33,21,0.0,8.7,7,7,51,01:13 PM,12:33 AM,06:52 AM,05:56 PM,11,28,28,27,16,1,38,0.0,1012,33,10,166,9
2012-11-22,32,20,0.0,8.7,7,7,58,01:51 PM,01:27 AM,06:53 AM,05:56 PM,13,28,28,27,12,0,43,0.0,1012,32,10,200,7
2012-11-23,32,19,0.0,8.7,7,7,66,02:27 PM,02:18 AM,06:53 AM,05:56 PM,12,27,27,27,14,0,41,0.0,1012,32,10,159,8
2012-11-24,32,21,0.0,8.7,7,7,74,03:05 PM,03:09 AM,06:54 AM,05:56 PM,11,27,27,26,17,0,38,0.0,1012,32,10,152,10
2012-11-25,32,21,0.0,8.7,7,7,81,03:43 PM,04:00 AM,06:55 AM,05:56 PM,12,27,27,27,18,1,40,0.0,1012,32,10,146,10
2012-11-26,32,22,0.0,8.7,7,7,89,04:23 PM,04:50 AM,06:55 AM,05:56 PM,13,28,28,27,16,1,42,0.0,1013,32,10,140,10
2012-11-27,33,20,0.0,8.7,7,7,96,05:06 PM,05:41 AM,06:56 AM,05:56 PM,14,28,28,27,13,1,46,0.0,1012,33,10,183,8
2012-11-28,32,19,0.0,8.7,6,6,100,05:51 PM,06:31 AM,06:57 AM,05:56 PM,14,28,28,27,9,0,46,0.0,1012,32,10,188,6
2012-11-29,31,18,0.0,8.7,6,6,89,06:37 PM,07:21 AM,06:57 AM,05:56 PM,11,27,27,26,13,0,40,0.0,1012,31,10,148,8
2012-11-30,30,20,0.0,8.7,6,6,81,07:27 PM,08:09 AM,06:58 AM,05:56 PM,13,27,27,26,17,1,47,0.0,1012,30,10,192,10
2012-12-01,30,19,0.0,8.7,6,6,78,08:17 PM,08:56 AM,06:59 AM,05:56 PM,14,26,26,26,15,1,49,0.0,1012,30,10,173,9
2012-12-02,31,19,0.0,8.7,6,6,71,09:09 PM,09:40 AM,06:59 AM,05:56 PM,17,28,28,26,9,1,56,0.0,1012,31,10,188,6
2012-12-03,33,21,0.0,8.7,7,7,64,10:00 PM,10:22 AM,07:00 AM,05:57 PM,16,29,29,27,15,8,52,0.0,1012,33,10,179,8
2012-12-04,33,23,0.0,8.7,7,7,56,10:52 PM,11:02 AM,07:01 AM,05:57 PM,13,28,28,28,20,3,41,0.0,1012,33,10,148,11
2012-12-05,34,23,0.0,8.7,7,7,49,11:45 PM,11:41 AM,07:01 AM,05:57 PM,12,28,28,28,20,20,39,0.0,1012,34,10,135,11
2012-12-06,35,25,0.0,8.7,7,7,42,No moonrise,12:19 PM,07:02 AM,05:57 PM,14,30,30,29,17,21,41,0.0,1012,35,10,201,9
2012-12-07,35,25,0.0,8.7,7,7,35,12:38 AM,12:59 PM,07:02 AM,05:57 PM,14,29,29,29,13,16,40,0.2,1012,35,10,194,8
2012-12-08,33,23,0.0,8.7,7,7,27,01:34 AM,01:40 PM,07:03 AM,05:58 PM,14,29,29,28,15,9,41,0.0,1012,33,10,142,9
2012-12-09,32,23,0.0,8.7,7,7,20,02:31 AM,02:24 PM,07:04 AM,05:58 PM,15,28,28,27,13,2,48,0.0,1011,32,10,202,8
2012-12-10,30,21,0.0,8.7,6,6,13,03:33 AM,03:13 PM,07:04 AM,05:58 PM,18,28,28,26,10,1,63,0.0,1011,30,10,276,7
2012-12-11,30,20,0.0,8.7,6,6,5,04:37 AM,04:06 PM,07:05 AM,05:58 PM,19,28,28,26,9,0,64,0.0,1012,30,10,227,6
2012-12-12,30,19,0.0,8.7,6,6,0,05:43 AM,05:06 PM,07:06 AM,05:59 PM,14,27,27,26,11,0,50,0.0,1012,30,10,160,7
2012-12-13,30,17,0.0,8.7,6,6,0,06:48 AM,06:09 PM,07:06 AM,05:59 PM,16,26,26,25,10,0,58,0.0,1012,30,10,218,6
2012-12-14,30,20,0.0,8.7,6,6,2,07:51 AM,07:15 PM,07:07 AM,05:59 PM,19,28,28,26,11,0,65,0.0,1015,30,10,234,7
2012-12-15,32,19,0.0,10.9,7,7,9,08:49 AM,08:20 PM,07:07 AM,06:00 PM,15,28,28,27,13,0,49,0.0,1015,32,10,156,7
2012-12-16,33,21,0.0,10.9,7,7,16,09:41 AM,09:23 PM,07:08 AM,06:00 PM,14,28,28,27,17,3,46,0.0,1015,33,10,191,10
2012-12-17,33,23,0.0,10.9,7,7,23,10:27 AM,10:22 PM,07:09 AM,06:01 PM,14,28,28,27,19,3,43,0.0,1015,33,10,126,11
2012-12-18,32,22,0.0,10.9,7,7,31,11:10 AM,11:19 PM,07:09 AM,06:01 PM,13,28,28,27,22,1,43,0.0,1016,32,10,125,12
2012-12-19,32,21,0.0,10.9,7,7,38,11:50 AM,No moonset,07:10 AM,06:02 PM,11,27,27,26,19,0,40,0.0,1014,32,10,129,11
2012-12-20,32,21,0.0,10.9,7,7,45,12:27 PM,12:12 AM,07:10 AM,06:02 PM,11,27,27,26,20,0,39,0.0,1012,32,10,126,11
2012-12-21,33,21,0.0,10.9,7,7,52,01:05 PM,01:04 AM,07:11 AM,06:03 PM,12,28,28,27,15,0,41,0.0,1011,33,10,159,9
2012-12-22,33,21,0.0,10.9,7,7,60,01:43 PM,01:56 AM,07:11 AM,06:03 PM,14,28,28,27,11,1,44,0.0,1012,33,10,179,7
2012-12-23,32,22,0.0,10.9,7,7,67,02:22 PM,02:46 AM,07:12 AM,06:04 PM,15,28,28,27,11,2,48,0.0,1012,32,10,187,7
2012-12-24,32,21,0.0,10.9,7,7,74,03:04 PM,03:37 AM,07:12 AM,06:04 PM,15,28,28,27,14,3,48,0.0,1012,32,10,204,8
2012-12-25,32,22,0.0,10.9,7,7,82,03:48 PM,04:27 AM,07:13 AM,06:05 PM,9,26,26,26,23,2,34,0.0,1012,32,10,129,13
2012-12-26,32,20,0.0,10.9,6,6,89,04:34 PM,05:17 AM,07:13 AM,06:05 PM,5,25,25,25,21,0,28,0.0,1012,32,10,138,12
2012-12-27,31,19,0.0,10.9,6,6,96,05:23 PM,06:06 AM,07:13 AM,06:06 PM,8,25,25,25,18,0,34,0.0,1011,31,10,158,10
2012-12-28,30,19,0.0,10.9,6,6,100,06:13 PM,06:53 AM,07:14 AM,06:06 PM,9,25,25,25,15,0,38,0.0,1010,30,10,195,9
2012-12-29,30,18,0.0,10.9,6,6,89,07:05 PM,07:39 AM,07:14 AM,06:07 PM,10,25,25,25,17,4,40,0.0,1010,30,10,193,10
2012-12-30,29,20,0.0,10.9,6,6,82,07:57 PM,08:22 AM,07:15 AM,06:07 PM,12,25,25,24,17,5,48,0.0,1010,29,10,174,11
2012-12-31,30,21,0.0,10.9,6,6,78,08:48 PM,09:03 AM,07:15 AM,06:08 PM,13,26,26,25,14,13,49,0.0,1010,30,10,204,9
2013-01-01,29,21,0.0,10.9,6,6,68,09:41 PM,09:42 AM,07:15 AM,06:09 PM,14,26,26,25,11,11,53,0.0,1011,29,10,286,7
2013-01-02,28,19,0.0,10.9,6,6,60,10:33 PM,10:20 AM,07:16 AM,06:09 PM,9,23,23,23,18,0,41,0.0,1013,28,10,134,11
2013-01-03,28,17,0.0,10.9,6,6,53,11:27 PM,10:59 AM,07:16 AM,06:10 PM,8,23,22,23,16,0,41,0.0,1014,28,10,171,10
2013-01-04,28,15,0.0,11.0,6,6,46,No moonrise,11:38 AM,07:16 AM,06:11 PM,10,23,23,23,12,0,47,0.0,1013,28,10,253,8
2013-01-05,27,16,0.0,11.0,6,6,38,12:22 AM,12:19 PM,07:16 AM,06:11 PM,9,22,22,22,15,0,44,0.0,1011,27,10,180,9
2013-01-06,27,16,0.0,11.0,6,6,31,01:20 AM,01:04 PM,07:17 AM,06:12 PM,7,22,22,22,18,0,39,0.0,1012,27,10,180,11
2013-01-07,29,16,0.0,11.0,6,6,24,02:20 AM,01:53 PM,07:17 AM,06:12 PM,4,22,22,22,23,0,32,0.0,1013,29,10,112,13
2013-01-08,31,18,0.0,11.0,6,6,17,03:23 AM,02:48 PM,07:17 AM,06:13 PM,6,24,24,24,19,0,34,0.0,1014,31,10,117,11
2013-01-09,31,19,0.0,11.0,6,6,9,04:26 AM,03:48 PM,07:17 AM,06:14 PM,11,26,26,25,16,0,41,0.0,1014,31,10,197,9
2013-01-10,30,20,0.0,11.0,6,6,2,05:30 AM,04:51 PM,07:17 AM,06:14 PM,9,25,25,25,20,0,38,0.0,1014,30,10,188,12
2013-01-11,32,20,0.0,11.0,7,7,0,06:29 AM,05:57 PM,07:18 AM,06:15 PM,7,25,25,25,22,0,31,0.0,1014,32,10,124,12
2013-01-12,32,20,0.0,11.0,7,7,0,07:25 AM,07:01 PM,07:18 AM,06:16 PM,8,26,26,26,21,0,32,0.0,1015,32,10,123,12
2013-01-13,32,20,0.0,11.0,7,7,5,08:15 AM,08:04 PM,07:18 AM,06:16 PM,10,27,27,27,15,0,36,0.0,1013,32,10,152,9
2013-01-14,31,20,0.0,11.0,6,6,12,09:01 AM,09:03 PM,07:18 AM,06:17 PM,14,27,27,26,13,0,47,0.0,1012,31,10,203,8
2013-01-15,31,19,0.0,11.0,6,6,20,09:44 AM,10:00 PM,07:18 AM,06:18 PM,14,27,27,26,11,2,51,0.0,1013,31,10,216,7
2013-01-16,31,20,0.0,11.0,6,6,27,10:24 AM,10:55 PM,07:18 AM,06:18 PM,12,26,26,25,16,4,46,0.0,1013,31,10,182,10
2013-01-17,29,18,0.0,11.0,6,6,34,11:03 AM,11:48 PM,07:18 AM,06:19 PM,14,26,26,25,14,1,54,0.0,1013,29,10,201,9
2013-01-18,25,18,0.0,11.0,6,6,41,11:42 AM,No moonset,07:18 AM,06:20 PM,10,22,22,22,19,14,50,0.0,1017,25,10,251,13
2013-01-19,28,16,0.0,11.0,6,6,49,12:21 PM,12:39 AM,07:18 AM,06:20 PM,5,21,21,21,23,0,35,0.0,1017,28,10,104,14
2013-01-20,30,17,0.0,11.0,6,6,56,01:02 PM,01:31 AM,07:18 AM,06:21 PM,6,23,23,23,22,0,35,0.0,1015,30,10,104,13
2013-01-21,30,18,0.0,11.0,6,6,63,01:45 PM,02:21 AM,07:18 AM,06:22 PM,7,23,23,24,22,0,36,0.0,1016,30,10,107,13
2013-01-22,31,19,0.0,11.0,6,6,70,02:30 PM,03:12 AM,07:18 AM,06:22 PM,10,25,25,25,19,0,41,0.0,1015,31,10,152,11
2013-01-23,30,19,0.0,11.1,6,6,78,03:18 PM,04:01 AM,07:17 AM,06:23 PM,12,26,26,25,19,0,44,0.0,1014,30,10,189,11
2013-01-24,31,20,0.0,11.1,6,6,85,04:07 PM,04:49 AM,07:17 AM,06:24 PM,12,25,25,25,21,0,46,0.0,1014,31,10,149,12
2013-01-25,31,20,0.0,11.1,6,6,92,04:58 PM,05:35 AM,07:17 AM,06:24 PM,12,26,26,25,19,0,45,0.0,1015,31,10,115,11
2013-01-26,31,20,0.0,11.1,7,7,100,05:51 PM,06:19 AM,07:17 AM,06:25 PM,11,26,26,25,19,0,42,0.0,1015,31,10,152,11
2013-01-27,32,20,0.0,11.1,7,7,100,06:43 PM,07:02 AM,07:17 AM,06:26 PM,12,27,27,26,15,0,42,0.0,1015,32,10,134,9
2013-01-28,30,19,0.0,11.1,6,6,86,07:37 PM,07:42 AM,07:16 AM,06:26 PM,12,26,26,26,10,1,45,0.0,1014,30,10,207,6
2013-01-29,31,17,0.0,11.1,6,6,79,08:29 PM,08:21 AM,07:16 AM,06:27 PM,12,27,27,26,9,0,45,0.0,1013,31,10,232,5
2013-01-30,30,19,0.0,10.1,6,6,71,09:24 PM,09:00 AM,07:16 AM,06:28 PM,12,26,26,25,12,19,47,0.0,1013,30,10,231,7
2013-01-31,31,19,0.0,11.1,6,6,68,10:18 PM,09:40 AM,07:16 AM,06:28 PM,13,26,26,26,10,4,46,0.0,1014,31,10,279,6
2013-02-01,32,19,0.0,11.1,7,7,51,11:15 PM,10:20 AM,07:15 AM,06:29 PM,13,27,27,26,10,6,45,0.0,1014,32,10,271,6
2013-02-02,31,21,0.0,11.1,7,7,44,No moonrise,11:03 AM,07:15 AM,06:29 PM,14,27,27,27,11,4,49,0.0,1013,31,10,310,7
2013-02-03,31,21,0.0,11.2,7,7,36,12:12 AM,11:49 AM,07:15 AM,06:30 PM,16,27,27,26,13,7,56,0.0,1012,31,10,261,8
2013-02-04,28,22,0.0,11.2,6,6,29,01:13 AM,12:40 PM,07:14 AM,06:31 PM,19,26,26,24,17,26,73,0.0,1013,28,10,228,12
2013-02-05,27,20,0.0,11.2,6,6,21,02:14 AM,01:36 PM,07:14 AM,06:31 PM,17,25,25,24,12,9,68,0.0,1015,27,10,247,8
2013-02-06,26,20,0.0,11.2,6,6,14,03:15 AM,02:35 PM,07:13 AM,06:32 PM,10,23,23,22,19,2,48,0.0,1017,26,10,251,13
2013-02-07,29,18,0.0,11.2,6,6,6,04:14 AM,03:38 PM,07:13 AM,06:32 PM,9,24,24,24,19,0,41,0.0,1014,29,10,172,12
2013-02-08,31,20,0.0,11.2,7,7,0,05:11 AM,04:41 PM,07:12 AM,06:33 PM,12,26,26,25,24,3,43,0.0,1013,31,10,107,14
2013-02-09,34,21,0.0,11.2,7,7,0,06:02 AM,05:44 PM,07:12 AM,06:33 PM,12,28,28,27,21,4,39,0.0,1012,34,10,149,12
2013-02-10,33,23,0.0,11.2,7,7,0,06:50 AM,06:45 PM,07:11 AM,06:34 PM,16,29,29,28,12,3,48,0.0,1011,33,10,205,7
2013-02-11,33,21,0.0,11.2,7,7,1,07:35 AM,07:44 PM,07:11 AM,06:34 PM,15,28,28,28,11,20,47,0.0,1011,33,10,180,7
2013-02-12,35,23,0.0,11.3,7,7,9,08:16 AM,08:40 PM,07:10 AM,06:35 PM,15,30,30,29,8,17,44,0.0,1011,35,10,210,5
2013-02-13,35,24,0.0,11.3,7,7,16,08:57 AM,09:35 PM,07:10 AM,06:36 PM,15,30,30,30,13,11,41,0.0,1011,35,10,160,7
2013-02-14,35,23,0.0,11.3,7,7,24,09:37 AM,10:28 PM,07:09 AM,06:36 PM,15,30,30,29,12,7,43,0.0,1009,35,10,199,7
2013-02-15,32,23,0.0,11.3,7,7,31,10:16 AM,11:21 PM,07:09 AM,06:37 PM,14,28,28,27,20,11,47,0.0,1009,32,10,180,12
2013-02-16,26,21,0.0,11.3,6,6,39,10:57 AM,No moonset,07:08 AM,06:37 PM,14,25,25,24,17,12,55,0.0,1009,26,10,253,12
2013-02-17,28,18,0.0,11.3,6,6,46,11:40 AM,12:13 AM,07:07 AM,06:38 PM,11,24,24,24,14,0,47,0.0,1011,28,10,145,10
2013-02-18,31,19,0.0,11.3,6,6,54,12:24 PM,01:04 AM,07:07 AM,06:38 PM,8,25,25,26,16,0,34,0.0,1012,31,10,156,10
2013-02-19,32,21,0.0,11.3,7,7,62,01:11 PM,01:54 AM,07:06 AM,06:38 PM,10,27,27,27,13,2,35,0.0,1012,32,10,185,8
2013-02-20,33,20,0.0,11.3,7,7,69,02:00 PM,02:42 AM,07:05 AM,06:39 PM,11,28,28,28,16,0,36,0.0,1012,33,10,139,10
2013-02-21,34,22,0.0,11.3,7,7,77,02:50 PM,03:29 AM,07:05 AM,06:39 PM,12,29,29,28,15,0,39,0.0,1012,34,10,190,9
2013-02-22,32,21,0.0,11.4,7,7,84,03:42 PM,04:14 AM,07:04 AM,06:40 PM,16,29,29,28,12,0,50,0.0,1013,32,10,230,8
2013-02-23,31,21,0.0,11.4,7,7,92,04:34 PM,04:57 AM,07:03 AM,06:40 PM,16,28,28,27,13,0,52,0.0,1014,31,10,301,9
2013-02-24,32,21,0.0,11.4,7,7,99,05:28 PM,05:38 AM,07:03 AM,06:41 PM,10,26,26,26,18,0,37,0.0,1015,32,10,142,11
2013-02-25,33,21,0.0,11.4,7,7,100,06:21 PM,06:18 AM,07:02 AM,06:41 PM,10,28,28,28,13,0,35,0.0,1013,33,10,181,8
2013-02-26,32,19,0.0,11.4,7,7,86,07:16 PM,06:58 AM,07:01 AM,06:42 PM,13,27,27,26,15,1,47,0.0,1013,32,10,234,10
2013-02-27,30,20,0.0,11.4,6,6,78,08:12 PM,07:38 AM,07:00 AM,06:42 PM,13,26,26,26,14,0,49,0.0,1015,30,10,293,9
2013-02-28,32,21,0.0,11.4,7,7,71,09:09 PM,08:19 AM,07:00 AM,06:42 PM,8,26,26,26,23,0,32,0.0,1014,32,10,141,14
2013-03-01,35,22,0.0,11.6,7,7,68,10:07 PM,09:02 AM,06:59 AM,06:43 PM,6,28,28,28,24,0,25,0.0,1014,35,10,121,14
2013-03-02,35,23,0.0,11.6,7,7,61,11:08 PM,09:49 AM,06:58 AM,06:43 PM,4,28,28,29,22,0,21,0.0,1014,35,10,123,12
2013-03-03,37,23,0.0,11.6,7,7,53,No moonrise,10:38 AM,06:57 AM,06:44 PM,4,28,28,30,20,0,21,0.0,1014,37,10,164,11
2013-03-04,37,23,0.0,11.6,7,7,46,12:08 AM,11:32 AM,06:56 AM,06:44 PM,5,29,29,31,18,0,20,0.0,1013,37,10,166,10
2013-03-05,37,24,0.0,11.6,8,8,39,01:09 AM,12:29 PM,06:56 AM,06:44 PM,5,30,30,31,19,0,20,0.0,1012,37,10,166,10
2013-03-06,38,25,0.0,11.6,8,8,32,02:07 AM,01:29 PM,06:55 AM,06:45 PM,7,30,30,31,19,0,23,0.0,1013,38,10,165,11
2013-03-07,38,25,0.0,11.6,8,8,24,03:03 AM,02:30 PM,06:54 AM,06:45 PM,7,30,30,32,19,0,22,0.0,1012,38,10,176,10
2013-03-08,38,26,0.0,11.6,8,8,17,03:54 AM,03:31 PM,06:53 AM,06:45 PM,7,30,30,32,18,0,22,0.0,1012,38,10,200,10
2013-03-09,37,22,0.0,11.6,7,7,10,04:42 AM,04:31 PM,06:52 AM,06:46 PM,11,30,30,31,13,0,31,0.0,1011,37,10,225,7
2013-03-10,34,22,0.0,11.6,7,7,3,05:27 AM,05:30 PM,06:51 AM,06:46 PM,13,29,29,29,12,1,40,0.0,1010,34,10,182,8
2013-03-11,34,23,0.0,10.2,7,7,0,06:09 AM,06:26 PM,06:50 AM,06:46 PM,15,29,29,28,13,25,46,0.0,1011,34,10,228,8
2013-03-12,33,23,0.0,10.2,7,7,0,06:50 AM,07:22 PM,06:50 AM,06:47 PM,15,28,28,27,16,42,50,0.0,1011,33,10,228,10
2013-03-13,31,23,0.0,11.6,7,7,5,07:31 AM,08:16 PM,06:49 AM,06:47 PM,16,27,27,26,16,38,56,0.0,1012,31,10,231,10
2013-03-14,33,21,0.0,11.6,7,7,12,08:10 AM,09:10 PM,06:48 AM,06:47 PM,17,30,30,29,13,0,53,0.0,1012,33,10,217,8
2013-03-15,34,23,0.0,11.6,7,7,19,08:52 AM,10:02 PM,06:47 AM,06:48 PM,14,29,29,29,17,1,43,0.0,1012,34,10,251,11
2013-03-16,34,22,0.0,11.6,7,7,26,09:34 AM,10:54 PM,06:46 AM,06:48 PM,14,30,30,29,14,2,42,0.0,1011,34,10,253,9
2013-03-17,35,23,0.0,11.6,7,7,34,10:18 AM,11:45 PM,06:45 AM,06:48 PM,15,31,31,31,11,0,42,0.0,1012,35,10,231,7
2013-03-18,36,24,0.0,11.6,7,7,41,11:04 AM,No moonset,06:44 AM,06:49 PM,15,31,31,31,13,2,38,0.0,1010,36,10,174,8
2013-03-19,34,24,0.0,11.6,7,7,48,11:52 AM,12:34 AM,06:43 AM,06:49 PM,16,29,29,28,17,3,48,0.0,1010,34,10,217,11
2013-03-20,33,23,0.0,11.6,7,7,55,12:41 PM,01:21 AM,06:42 AM,06:49 PM,14,28,28,28,15,0,46,0.0,1012,33,10,252,10
2013-03-21,34,21,0.0,11.6,7,7,63,01:33 PM,02:07 AM,06:42 AM,06:50 PM,14,29,29,29,13,3,43,0.0,1010,34,10,240,8
2013-03-22,34,22,0.0,11.6,7,7,70,02:24 PM,02:50 AM,06:41 AM,06:50 PM,16,29,29,28,14,40,52,0.0,1008,34,10,239,9
2013-03-23,33,24,0.0,11.6,7,7,77,03:16 PM,03:32 AM,06:40 AM,06:50 PM,18,29,29,28,16,2,55,0.0,1009,33,10,241,11
2013-03-24,33,23,0.0,11.6,7,7,85,04:09 PM,04:12 AM,06:39 AM,06:51 PM,18,30,30,29,13,4,54,0.0,1011,33,10,265,9
2013-03-25,36,24,0.0,11.6,7,7,92,05:04 PM,04:52 AM,06:38 AM,06:51 PM,14,30,30,30,17,7,41,0.0,1009,36,10,277,11
2013-03-26,34,25,0.0,11.6,7,7,99,05:59 PM,05:33 AM,06:37 AM,06:51 PM,18,30,30,29,15,14,56,0.0,1008,34,10,228,10
2013-03-27,32,24,0.0,11.6,7,7,100,06:57 PM,06:14 AM,06:36 AM,06:51 PM,18,29,29,27,15,9,58,0.0,1009,32,10,233,11
2013-03-28,32,23,0.0,11.6,7,7,86,07:57 PM,06:57 AM,06:35 AM,06:52 PM,19,29,29,28,14,6,61,0.0,1010,32,10,281,10
2013-03-29,32,23,0.0,11.6,7,7,79,08:58 PM,07:43 AM,06:34 AM,06:52 PM,16,29,29,28,13,1,52,0.0,1011,32,10,305,9
2013-03-30,34,21,0.0,11.6,7,7,72,10:00 PM,08:33 AM,06:33 AM,06:52 PM,16,30,30,29,11,4,49,0.0,1009,34,10,242,7
2013-03-31,35,22,0.0,11.6,7,7,68,11:02 PM,09:27 AM,06:32 AM,06:53 PM,15,30,30,29,12,16,46,0.0,1008,35,10,246,8
2013-04-01,35,24,0.0,11.6,7,7,52,No moonrise,10:24 AM,06:32 AM,06:53 PM,17,31,31,30,15,3,49,0.0,1009,35,10,236,10
2013-04-02,32,24,0.0,11.6,7,7,44,12:02 AM,11:24 AM,06:31 AM,06:53 PM,18,29,29,28,17,5,57,0.0,1010,32,10,234,12
2013-04-03,31,23,0.0,11.6,7,7,37,12:59 AM,12:24 PM,06:30 AM,06:54 PM,18,29,29,28,13,0,57,0.0,1011,31,10,265,10
2013-04-04,34,23,0.0,11.6,7,7,29,01:51 AM,01:25 PM,06:29 AM,06:54 PM,19,31,31,29,13,0,56,0.0,1009,34,10,251,9
2013-04-05,36,22,0.0,11.6,7,7,22,02:39 AM,02:24 PM,06:28 AM,06:54 PM,18,33,33,31,12,0,49,0.0,1008,36,10,231,8
2013-04-06,34,25,0.0,11.6,7,7,14,03:25 AM,03:22 PM,06:27 AM,06:54 PM,18,30,30,29,19,0,55,0.0,1007,34,10,218,13
2013-04-07,34,24,0.0,11.6,7,7,7,04:06 AM,04:17 PM,06:26 AM,06:55 PM,18,30,30,29,17,0,53,0.0,1007,34,10,238,12
2013-04-08,34,22,0.0,11.6,7,7,0,04:47 AM,05:12 PM,06:25 AM,06:55 PM,17,31,31,30,11,1,50,0.0,1008,34,10,270,8
2013-04-09,34,24,0.0,11.6,7,7,0,05:27 AM,06:06 PM,06:25 AM,06:55 PM,20,32,32,30,15,0,59,0.0,1008,34,10,245,11
2013-04-10,35,25,0.0,11.6,7,7,0,06:06 AM,07:00 PM,06:24 AM,06:56 PM,19,33,33,31,13,0,53,0.0,1008,35,10,248,9
2013-04-11,34,24,0.0,11.6,7,7,1,06:47 AM,07:53 PM,06:23 AM,06:56 PM,18,31,31,30,14,0,53,0.0,1009,34,10,288,10
2013-04-12,35,24,0.0,11.6,7,7,8,07:29 AM,08:45 PM,06:22 AM,06:56 PM,19,33,33,31,13,2,54,0.0,1009,35,10,247,9
2013-04-13,37,25,0.0,11.6,8,8,16,08:12 AM,09:36 PM,06:21 AM,06:57 PM,19,33,33,32,14,4,51,0.0,1009,37,10,233,9
2013-04-14,36,25,0.0,11.6,8,8,23,08:58 AM,10:26 PM,06:20 AM,06:57 PM,19,34,34,32,14,0,50,0.0,1009,36,10,273,9
2013-04-15,34,25,0.0,11.6,7,7,31,09:45 AM,11:15 PM,06:20 AM,06:57 PM,20,31,31,29,18,0,59,0.0,1008,34,10,230,13
2013-04-16,32,25,0.0,11.6,7,7,38,10:34 AM,No moonset,06:19 AM,06:58 PM,21,30,30,28,22,4,67,0.0,1008,32,10,221,16
2013-04-17,32,24,0.0,11.6,7,7,46,11:24 AM,12:00 AM,06:18 AM,06:58 PM,21,30,30,28,20,4,67,0.0,1007,32,10,225,15
